"id","name","type","description","human_readable_id","graph_embedding","text_unit_ids","description_embedding"
"3e1b063bbfa9423d84e50311296d2f3c","JOE MILLER","PERSON","Joe Miller is mentioned by Scrooge as a reference for a joke",219,"",['d1ffbd0a1d292732b8530b80890ce309'],"[-0.03035378  0.02484908 -0.03282052 ... -0.04408959  0.05091854
  0.03985719]"
"9a8ce816ee954bdabd01ea2081538009","POULTERER'S","","",220,"",['d1ffbd0a1d292732b8530b80890ce309'],"[ 0.00941785 -0.01188479 -0.00937286 ... -0.0293633   0.03467208
 -0.02381456]"
"09f18f81442d4d6d93a90f0fac683f9b","MR. SCROOGE","PERSON","Mr. Scrooge is a central character who undergoes a transformation and becomes generous and kind",221,"",['aacc244b408aedd1b59271b08a207bf8'],"[-0.00060882  0.01540329 -0.0365307  ... -0.06044129  0.05282415
  0.02654729]"
"e02be3e37ca0454883a4c1fd859c24bb","NIECE BY MARRIAGE","PERSON","""Fred's wife, who is surprised by Mr. Scrooge's arrival at the dinner party""",222,"",['aacc244b408aedd1b59271b08a207bf8'],"[-0.01388479  0.01013489 -0.08234595 ... -0.02407035  0.02327223
  0.0037024 ]"
"6e0c81bef5364c988b21bf9b709d9861","SPIRITS","PERSON","The Spirits are supernatural beings that visit Scrooge and play a crucial role in his transformation",223,"",['d32b4992f5d1dcf627250d5809f6d78e'],"[ 0.00947753  0.02915591 -0.03143102 ... -0.04651592  0.01360115
  0.0248901 ]"
"1dbc51475cb04dafa4a8833a8378635e","PROJECT GUTENBERG LITERARY ARCHIVE FOUNDATION","ORGANIZATION","""The Project Gutenberg Literary Archive Foundation (PGLAF) is a non-profit 501(c)(3) educational corporation organized under the laws of the state of Mississippi and granted tax-exempt status by the Internal Revenue Service. Established in 2001, the foundation was created to ensure a secure and permanent future for Project Gutenberg and future generations. PGLAF owns a compilation copyright in the collection of Project Gutenberg™ electronic works and promotes free access to these electronic works. Additionally, the foundation manages the Project Gutenberg trademark and handles royalty payments and permissions.""",224,"","['1be1132bc37156f3c13686fb1aba8d65' '2a1c4af9f9c41823c64e689c2b4b45e9'
 '38853a19a9f53b37c6dec725d881647b']","[-0.0372809   0.01999234  0.05004584 ... -0.02257912  0.01118557
 -0.00065035]"
"c12b9ebd8b4e42b7896822a32e3fa6eb","PROJECT GUTENBERG LICENSE","EVENT","The Project Gutenberg License is a set of terms and conditions that must be followed when using Project Gutenberg works",225,"",['38853a19a9f53b37c6dec725d881647b'],"[-0.01216362  0.04779292  0.04169411 ... -0.01766162  0.01053689
 -0.01944138]"
"27505f6ade4b4e5f9316ffe9c34821f7","WWW.GUTENBERG.ORG","ORGANIZATION","The official website of Project Gutenberg where the official versions of the works are posted",226,"",['38853a19a9f53b37c6dec725d881647b'],"[-0.03723362  0.00849008  0.03627892 ... -0.01345684  0.00839348
 -0.0450986 ]"
"0ee7db2c6bea4630ba9f0c25e8a967ad","U.S.","GEO","""The United States, where Project Gutenberg volunteers and employees conduct copyright research and other activities""",227,"",['1be1132bc37156f3c13686fb1aba8d65'],"[-0.01152343  0.0254457   0.04335957 ... -0.01505075 -0.02318873
 -0.01376105]"
"5a6c1d15424149f69052cd8d91fbff75","PROJECT GUTENBERG™ TRADEMARK OWNER","PERSON","The individual who owns the Project Gutenberg trademark and has agreed to donate royalties to the Project Gutenberg Literary Archive Foundation",228,"",['1be1132bc37156f3c13686fb1aba8d65'],"[-0.00531953  0.01699162  0.01486767 ... -0.01161737  0.01459734
 -0.0411918 ]"
"d005bf75c31d4848ad7041f39651e59c","PROJECT GUTENBERG VOLUNTEERS","PERSON","""Individuals who contribute to the Project Gutenberg initiative by identifying, transcribing, and proofreading works""",229,"",['1be1132bc37156f3c13686fb1aba8d65'],"[-0.03580601  0.05530234  0.02324756 ... -0.01306028 -0.00783492
 -0.03485252]"
"9b3eef8f3a3a45e6873838db95295b8a","PROJECT GUTENBERG EMPLOYEES","PERSON","Employees who work for Project Gutenberg and contribute to various activities such as copyright research and proofreading",230,"",['1be1132bc37156f3c13686fb1aba8d65'],"[-0.01401687  0.03936923  0.03560768 ... -0.0172574  -0.00210475
 -0.01371188]"
"fdc954b454744820804d7798f3e0b5de","MICHAEL S. HART","PERSON","""Professor Michael S. Hart was the originator of the Project Gutenberg concept of a library of electronic works that could be freely shared with anyone. For forty years, he produced and distributed Project Gutenberg eBooks with only a loose network of volunteer support.""",231,"",['2a1c4af9f9c41823c64e689c2b4b45e9'],"[-0.02232472 -0.02081518  0.0181381  ... -0.03474307 -0.01095008
 -0.02373992]"
"49c1383836934ec495c3b35769100a73","SALT LAKE CITY","GEO","""Salt Lake City is the location of the business office of the Project Gutenberg Literary Archive Foundation, located at 809 North 1500 West, Salt Lake City, UT 84116.""",232,"",['2a1c4af9f9c41823c64e689c2b4b45e9'],"[-0.03586314 -0.0147875   0.05707698 ... -0.01701023 -0.00520845
 -0.02427729]"
"859dedcc3736439a8a563419f16cb3d8","MISSISSIPPI","GEO","Mississippi is the state under whose laws the Project Gutenberg Literary Archive Foundation is organized as a non-profit educational corporation.",233,"",['2a1c4af9f9c41823c64e689c2b4b45e9'],"[-0.00478008 -0.02750196  0.04191979 ... -0.02708805  0.00964063
  0.03118115]"
"6078b9980a6c4dcd9198d151b833ead7","INTERNAL REVENUE SERVICE","ORGANIZATION","The Internal Revenue Service (IRS) is the U.S. federal agency that granted tax-exempt status to the Project Gutenberg Literary Archive Foundation.",234,"",['2a1c4af9f9c41823c64e689c2b4b45e9'],"[-0.03340987 -0.01649317  0.03525352 ... -0.02573632 -0.03034543
  0.0306444 ]"
"f93cd6b8213e46dda67af7e5382e1bd2","PROFESSOR MICHAEL S. HART","PERSON","""Professor Michael S. Hart was the originator of the Project Gutenberg™ concept of a library of electronic works that could be freely shared with anyone. For forty years, he produced and distributed Project Gutenberg™ eBooks with only a loose network of volunteer support.""",235,"",['2a1c4af9f9c41823c64e689c2b4b45e9'],"[-0.02412437 -0.02427818  0.01908417 ... -0.03064352 -0.01820864
 -0.02853751]"
"496f17c2f74244c681db1b23c7a39c0c","FOUNDATION","","",236,"",['2a1c4af9f9c41823c64e689c2b4b45e9'],"[-0.02102242 -0.01959448  0.0498509  ... -0.01143144 -0.00644952
 -0.00425208]"
